"Serial No.","Dealer Credit Code","PPI_1(without QC)","PPI_1(with QC)","SLAB_1(without QC)","SLAB_1(with QC)"
922,0000163307,-,-,-,-
923,0000164036,-,-,-,-
924,0000114870,-,-,-,-
925,0000105961,6000,-,400,-
926,0000113980,-,-,-,-
927,0000234429,-,-,-,-
928,0000105963,-,-,-,-
929,0000113983,-,-,-,-
930,0000114875,-,-,-,-
931,0000115928,-,-,-,-
932,0000105965,-,-,-,-
933,0000105966,-,-,-,-
934,0000114879,-,-,-,-
935,0000177862,-,-,-,-
936,0000326041,900,-,200,-
937,0000234431,-,-,-,-
938,0000326043,-,-,-,-
939,0000234432,-,-,-,-
940,0000234433,-,-,-,-
941,0000343136,-,-,-,-
942,0000234435,-,-,-,-
943,0000114881,-,-,-,-
944,0000105975,900,-,100,-
945,0000113996,-,-,-,-
946,0000114887,1800,-,400,-
947,0000105979,-,-,-,-
948,0000179815,-,-,-,-
949,0000199259,900,-,400,-
950,0000321761,-,-,-,-
951,0000163163,-,-,-,-
952,0000321764,900,-,-,-
953,0000105980,-,-,400,-
954,0000213954,-,-,-,-
955,0000150857,-,-,-,-
956,0000215743,-,-,200,-
957,0000284972,-,-,-,-
958,0000460201,-,-,-,-
959,0000166010,-,-,-,-
960,0000163503,450,-,400,-
961,0000325182,-,-,-,-
962,0000163186,-,-,-,-
963,0000261198,-,-,-,-
964,0000261199,-,-,-,-
965,0000288706,-,-,-,-
966,0000197665,-,-,-,-
967,0000344062,450,-,200,-
968,0000166026,-,-,-,-
969,0000180444,-,-,100,-
970,0000223941,-,-,-,-
971,0000280077,-,-,-,-
972,0000213983,-,-,-,-
973,0000319120,-,-,-,-
974,0000290205,-,-,-,-
975,0000180451,-,-,-,-
976,0000263315,-,-,-,-
977,0000154613,-,-,-,-
978,0000180452,-,-,100,-
979,0000260481,-,-,-,-
980,0000182074,1800,-,400,-
981,0000322854,900,-,-,-
982,0000344239,-,-,400,-
983,0000162476,-,-,-,-
984,0000295690,-,-,-,-
985,0000288565,450,-,-,-
986,0000349884,900,-,400,-
987,0000113011,-,-,-,-
988,0000113012,-,-,-,-
989,0000113016,-,-,-,-
990,0000166201,-,-,-,-
991,0000323751,-,-,-,-
992,0000332662,-,-,-,-
993,0000280255,900,-,400,-
994,0000165154,-,-,-,-
995,0000271183,-,-,-,-
996,0000326427,-,-,-,-
997,0000136806,-,-,-,-
998,0000136807,-,-,-,-
999,0000109591,-,-,-,-
1000,0000136808,-,-,-,-
1001,0000136809,-,-,-,-
1002,0000232876,-,-,-,-
1003,0000113020,-,-,-,-
1004,0000136810,-,-,-,-
1005,0000462026,-,-,-,-
1006,0000136811,-,-,-,-
1007,0000136812,-,-,-,-
1008,0000319144,-,-,-,-
1009,0000136813,-,-,-,-
1010,0000136814,-,-,-,-
1011,0000136817,-,-,-,-
1012,0000136818,-,-,-,-
1013,0000358977,450,-,400,-
1014,0000113032,-,-,-,-
1015,0000113036,-,-,-,-
1016,0000328061,-,-,-,-
1017,0000136822,-,-,-,-
1018,0000136824,-,-,-,-
1019,0000163717,-,-,-,-
1020,0000165338,-,-,-,-
1021,0000165339,-,-,-,-
1022,0000136828,450,-,200,-
1023,0000136829,-,-,-,-
1024,0000113040,450,-,-,-
1025,0000270801,900,-,400,-
1026,0000185104,-,-,-,-
1027,0000162831,3600,-,400,-
1028,0000185106,-,-,-,-
1029,0000185107,-,-,-,-
1030,0000136832,-,-,-,-
1031,0000136833,-,-,-,-
1032,0000163563,-,-,-,-
1033,0000361367,-,-,-,-
1034,0000352297,-,-,-,-
1035,0000136837,-,-,-,-
1036,0000180658,-,-,-,-
1037,0000352298,-,-,-,-
1038,0000136838,-,-,-,-
1039,0000295896,450,-,400,-
1040,0000113050,-,-,-,-
1041,0000113212,-,-,-,-
1042,0000114105,-,-,-,-
1043,0000113214,-,-,-,-
1044,0000114106,450,-,400,-
1045,0000113053,-,-,-,-
1046,0000114107,-,-,-,-
1047,0000114108,-,-,-,-
1048,0000114109,-,-,-,-
1049,0000113056,-,-,-,-
1050,0000335530,-,-,-,-
1051,0000290091,450,-,400,-
1052,0000282234,-,-,-,-
1053,0000338044,450,-,100,-
1054,0000155715,-,-,-,-
1055,0000113221,-,-,-,-
1056,0000114113,-,-,-,-
1057,0000115004,-,-,-,-
1058,0000115005,-,-,-,-
1059,0000114114,-,-,-,-
1060,0000113223,-,-,-,-
1061,0000114115,-,-,-,-
1062,0000113224,-,-,-,-
1063,0000115009,450,-,100,-
1064,0000114119,-,-,200,-
1065,0000282401,-,-,-,-
1066,0000201438,-,-,-,-
1067,0000168033,-,-,-,-
1068,0000453155,-,-,-,-
1069,0000319347,450,-,400,-
1070,0000181729,-,-,-,-
1071,0000175169,450,-,400,-
1072,0000215999,-,-,-,-
1073,0000114121,-,-,-,-
1074,0000115012,-,-,-,-
1075,0000113232,-,-,-,-
1076,0000113070,-,-,-,-
1077,0000115017,-,-,-,-
1078,0000113235,-,-,-,-
1079,0000113074,450,-,-,-
1080,0000460612,-,-,-,-
1081,0000168040,1800,-,400,-
1082,0000343730,900,-,400,-
1083,0000343573,-,-,-,-
1084,0000343737,-,-,-,-
1085,0000163595,-,-,-,-
1086,0000298918,-,-,-,-
1087,0000113080,450,-,400,-
1088,0000115024,-,-,-,-
1089,0000113242,-,-,-,-
1090,0000200561,-,-,-,-
1091,0000113406,-,-,200,-
1092,0000113245,450,-,400,-
1093,0000114137,-,-,-,-
1094,0000343903,-,-,100,-
1095,0000329162,-,-,200,-
1096,0000148613,-,-,-,-
1097,0000148616,-,-,-,-
1098,0000148617,-,-,100,-
1099,0000148618,-,-,-,-
1100,0000253594,-,-,400,-
1101,0000113410,-,-,100,-
1102,0000114140,-,-,-,-
1103,0000115032,-,-,-,-
1104,0000114141,-,-,400,-
1105,0000115033,-,-,-,-
1106,0000114305,-,-,-,-
1107,0000114144,-,-,-,-
1108,0000113253,-,-,-,-
1109,0000115039,-,-,-,-
1110,0000113096,-,-,-,-
1111,0000113097,-,-,-,-
1112,0000149512,-,-,-,-
1113,0000113099,450,-,-,-
1114,0000290291,1800,-,100,-
1115,0000148623,-,-,-,-
1116,0000280653,-,-,-,-
1117,0000271581,-,-,-,-
1118,0000198985,900,-,200,-
1119,0000115040,450,-,100,-
1120,0000113420,-,-,-,-
1121,0000115042,-,-,-,-
1122,0000115043,-,-,-,-
1123,0000115044,-,-,-,-
1124,0000113425,450,-,-,-
1125,0000114156,-,-,-,-
1126,0000113266,-,-,-,-
1127,0000114319,900,-,-,-
1128,0000354614,-,-,-,-
1129,0000294027,900,-,200,-
1130,0000354454,900,-,400,-
1131,0000148637,-,-,-,-
1132,0000148638,-,-,-,-
1133,0000336479,900,-,400,-
1134,0000113270,-,-,-,-
1135,0000114323,-,-,-,-
1136,0000114162,-,-,100,-
1137,0000115054,900,-,200,-
1138,0000115216,-,-,-,-
1139,0000115218,-,-,-,-
1140,0000114166,450,-,400,-
1141,0000115219,-,-,-,-
1142,0000113275,-,-,-,-
1143,0000115058,450,-,200,-
1144,0000113276,-,-,-,-
1145,0000266411,-,-,-,-
1146,0000200594,-,-,-,-
1147,0000115059,-,-,-,-
1148,0000356406,450,-,200,-
1149,0000229560,-,-,-,-
1150,0000354465,-,-,-,-
1151,0000157392,450,-,200,-
1152,0000462439,-,-,-,-
1153,0000115221,-,-,-,-
1154,0000114331,-,-,-,-
1155,0000115223,-,-,-,-
1156,0000114333,-,-,-,-
1157,0000115063,-,-,-,-
1158,0000115064,-,-,-,-
1159,0000115226,-,-,-,-
1160,0000113283,450,-,400,-
1161,0000211455,-,-,-,-
1162,0000114337,-,-,-,-
1163,0000113284,-,-,-,-
1164,0000115067,-,-,-,-
1165,0000113285,-,-,-,-
1166,0000113609,-,-,-,-
1167,0000113448,-,-,-,-
1168,0000113289,-,-,-,-
1169,0000194257,-,-,-,-
1170,0000328475,-,-,100,-
1171,0000326857,-,-,-,-
1172,0000104700,-,-,-,-
1173,0000115231,-,-,-,-
1174,0000104701,-,-,-,-
1175,0000115070,450,-,200,-
1176,0000104702,-,-,100,-
1177,0000104703,-,-,-,-
1178,0000113451,-,-,-,-
1179,0000114504,-,-,400,-
1180,0000114182,-,-,-,-
1181,0000104706,-,-,-,-
1182,0000104707,-,-,-,-
1183,0000115237,450,-,400,-
1184,0000114184,-,-,-,-
1185,0000115238,-,-,-,-
1186,0000104708,-,-,-,-
1187,0000114509,-,-,-,-
1188,0000456051,-,-,400,-
1189,0000212197,-,-,-,-
1190,0000113459,-,-,-,-
1191,0000327911,-,-,-,-
1192,0000354482,-,-,-,-
1193,0000318846,-,-,-,-
1194,0000271947,-,-,-,-
1195,0000271949,-,-,-,-
1196,0000114510,-,-,-,-
1197,0000104710,-,-,-,-
1198,0000115242,-,-,-,-
1199,0000113622,900,-,200,-
1200,0000104712,900,-,400,-
1201,0000114514,-,-,-,-
1202,0000115243,-,-,-,-
1203,0000115082,450,-,100,-
1204,0000104714,-,-,-,-
1205,0000113462,-,-,-,-
1206,0000222164,-,-,-,-
1207,0000114354,1800,-,400,-
1208,0000104715,-,-,-,-
1209,0000115245,-,-,-,-
1210,0000114355,-,-,100,-
1211,0000113626,-,-,400,-
1212,0000104716,1800,-,400,-
1213,0000115246,-,-,-,-
1214,0000115247,-,-,-,-
1215,0000114518,-,-,-,-
1216,0000113627,-,-,-,-
1217,0000114357,6000,-,400,-
1218,0000114519,450,-,100,-
1219,0000104718,3600,-,400,-
1220,0000358213,450,-,100,-
1221,0000115087,-,-,-,-
1222,0000104719,-,-,100,-
1223,0000113468,-,-,-,-
1224,0000115089,-,-,-,-
1225,0000328650,-,-,-,-
1226,0000177181,-,-,-,-
1227,0000293175,-,-,-,-
1228,0000349147,-,-,-,-
1229,0000157585,-,-,-,-
1230,0000323010,-,-,-,-
1231,0000116301,900,-,400,-
1232,0000115250,-,-,-,-
1233,0000116303,-,-,-,-
1234,0000104721,-,-,-,-
1235,0000104722,-,-,-,-
1236,0000115252,-,-,-,-
1237,0000211642,-,-,-,-
1238,0000104723,-,-,-,-
1239,0000115253,-,-,-,-
1240,0000116306,-,-,200,-
1241,0000113471,-,-,-,-
1242,0000113472,-,-,-,-
1243,0000104724,-,-,-,-
1244,0000114525,-,-,-,-
1245,0000113473,-,-,-,-
1246,0000114364,-,-,400,-
1247,0000114526,-,-,-,-
1248,0000115093,-,-,-,-
1249,0000104725,-,-,-,-
1250,0000113474,-,-,-,-
1251,0000115094,3600,-,400,-
1252,0000115256,-,-,-,-
1253,0000115257,-,-,-,-
1254,0000104727,-,-,100,-
1255,0000115258,-,-,-,-
1256,0000115096,-,-,-,-
1257,0000277303,-,-,-,-
1258,0000104729,-,-,-,-
1259,0000115259,-,-,-,-
1260,0000115098,-,-,100,-
1261,0000115099,-,-,200,-
1262,0000268235,-,-,-,-
1263,0000292617,-,-,-,-
1264,0000163993,-,-,-,-
1265,0000112911,-,-,-,-
1266,0000104730,-,-,-,-
1267,0000113802,-,-,-,-
1268,0000113803,-,-,-,-
1269,0000104731,-,-,-,-
1270,0000113480,-,-,-,-
1271,0000104732,-,-,-,-
1272,0000113642,-,-,-,-
1273,0000104733,-,-,-,-
1274,0000113481,1800,-,400,-
1275,0000104734,-,-,200,-
1276,0000113482,-,-,-,-
1277,0000113645,-,-,-,-
1278,0000115265,-,-,-,-
1279,0000104735,-,-,400,-
1280,0000104736,-,-,-,-
1281,0000114375,-,-,400,-
1282,0000114538,450,-,400,-
1283,0000104737,-,-,-,-
1284,0000220567,-,-,400,-
1285,0000115268,-,-,-,-
1286,0000113648,-,-,-,-
1287,0000220568,-,-,-,-
1288,0000104739,900,-,-,-
1289,0000356452,-,-,-,-
1290,0000278208,450,-,200,-
1291,0000149744,-,-,-,-
1292,0000181982,-,-,-,-
1293,0000156879,-,-,-,-
1294,0000233040,450,-,400,-
1295,0000114701,-,-,-,-
1296,0000104900,-,-,-,-
1297,0000114702,-,-,-,-
1298,0000104902,-,-,-,-
1299,0000115270,-,-,-,-
1300,0000104740,-,-,-,-
1301,0000113812,-,-,-,-
1302,0000115271,-,-,-,-
1303,0000104903,-,-,-,-
1304,0000113651,-,-,-,-
1305,0000113813,-,-,-,-
1306,0000114381,-,-,400,-
1307,0000104904,-,-,-,-
1308,0000104742,-,-,-,-
1309,0000113814,-,-,-,-
1310,0000114382,450,-,100,-
1311,0000112924,-,-,-,-
1312,0000104743,-,-,-,-
1313,0000113653,-,-,-,-
1314,0000115274,-,-,-,-
1315,0000104744,-,-,-,-
1316,0000114545,-,-,-,-
1317,0000104906,-,-,-,-
1318,0000113654,-,-,-,-
1319,0000114707,-,-,400,-
1320,0000104745,-,-,-,-
1321,0000115275,-,-,-,-
1322,0000114708,-,-,-,-
1323,0000113655,450,-,-,-
1324,0000114709,-,-,-,-
1325,0000104746,-,-,-,-
1326,0000112927,-,-,-,-
1327,0000104908,-,-,-,-
1328,0000104909,-,-,-,-
1329,0000114548,-,-,-,-
1330,0000113657,900,-,400,-
1331,0000114386,450,-,400,-
1332,0000104747,-,-,-,-
1333,0000347711,-,-,-,-
1334,0000104748,-,-,-,-
1335,0000115278,450,-,400,-
1336,0000113658,-,-,-,-
1337,0000114549,-,-,-,-
1338,0000113497,-,-,-,-
1339,0000104749,-,-,-,-
1340,0000296035,-,-,400,-
1341,0000114389,-,-,-,-
1342,0000327953,-,-,100,-
1343,0000354686,-,-,-,-
1344,0000156886,-,-,-,-
1345,0000104911,-,-,400,-
1346,0000113821,-,-,-,-
1347,0000332116,-,-,-,-
1348,0000114551,-,-,-,-
1349,0000114713,450,-,400,-
1350,0000104750,450,-,400,-
1351,0000112931,-,-,-,-
1352,0000104751,-,-,-,-
1353,0000113823,-,-,-,-
1354,0000112932,900,-,400,-
1355,0000112933,-,-,-,-
1356,0000114715,-,-,-,-
1357,0000104752,-,-,-,-
1358,0000104754,3600,-,400,-
1359,0000114717,3600,-,400,-
1360,0000448402,-,-,-,-
1361,0000115285,-,-,-,-
1362,0000104755,-,-,-,-
1363,0000114718,-,-,-,-
1364,0000104756,450,-,400,-
1365,0000114395,-,-,-,-
1366,0000113829,-,-,-,-
1367,0000104757,-,-,-,-
1368,0000113668,-,-,-,-
1369,0000104758,450,-,400,-
1370,0000150199,-,-,-,-
1371,0000113669,-,-,-,-
1372,0000104759,-,-,-,-
1373,0000461772,-,-,-,-
1374,0000359147,-,-,-,-
1375,0000344891,-,-,-,-
1376,0000177384,-,-,-,-
1377,0000177385,-,-,-,-
1378,0000329584,-,-,100,-
1379,0000294269,900,-,400,-
1380,0000104760,900,-,400,-
1381,0000115290,1800,-,400,-
1382,0000284470,-,-,-,-
1383,0000220597,-,-,-,-
1384,0000291923,-,-,400,-
1385,0000269324,-,-,-,-
1386,0000248831,-,-,-,-
1387,0000220598,-,-,-,-
1388,0000248832,-,-,-,-
1389,0000355753,-,-,-,-
1390,0000281962,-,-,-,-
1391,0000346684,-,-,-,-
1392,0000266657,-,-,-,-
1393,0000263985,-,-,-,-
1394,0000320552,450,-,400,-
1395,0000222704,-,-,-,-
