0
774
0
0
546
4668
0
1276
0
4050
212
0
0
0
0
62920
0
0
0
0
8480
0
0
524
0
0
0
0
64
414
0
0
0
2392
0
0
0
0
0
0
0
0
0
9716
0
0
3680
0
0
0
1574
0
1268
0
1192
0
0
0
3890
0
0
1092
0
0
0
0
0
0
472
2336
0
0
0
0
0
0
0
628
0
0
7148
0
0
0
0
1022
0
0
196
1100
0
0
8222
0
0
0
1980
0
0
332
0
0
0
0
0
0
7640
0
0
0
0
0
1522
0
0
2044
0
-122
0
0
1564
0
0
0
0
3160
0
568
0
1648
0
0
2344
2358
120
0
314
0
0
1562
940
0
0
402
0
346
0
0
0
3040
0
0
0
0
0
0
0
300
5272
0
7322
0
3150
1158
5972
0
1472
0
5942
698
0
766
0
0
0
1988
0
0
10904
0
440
636
0
0
0
0
0
1500
0
0
0
242
0
0
0
672
0
0
12
0
0
1170
5680
0
0
8782
0
0
0
6266
0
0
2304
0
0
0
0
620
0
4552
10200
0
364
0
0
0
0
0
0
0
0
242
0
594
1220
0
1704
256
9246
0
0
0
0
0
0
0
0
328
0
2432
0
0
300
280
0
0
0
0
0
0
382
0
0
1686
608
1176
0
14992
0
44
0
706
3784
604
0
0
0
0
1822
2692
740
978
1018
0
2138
3316
0
454
768
0
0
0
7074
1814
0
0
0
0
0
19746
0
0
1708
7080
0
80
5300
2088
1000
0
0
2650
0
0
0
0
0
0
0
2720
28
210
3326
0
502
0
36
3848
1240
3714
0
0
0
0
0
0
1240
0
0
0
0
0
0
0
0
0
0
0
0
0
1010
0
0
0
0
890
2382
0
0
308
0
310
0
0
0
0
0
2614
0
4226
0
0
0
0
2354
0
0
174
0
0
0
2550
19456
0
0
0
0
0
0
944
2842
560
0
0
0
0
0
0
1274
0
7880
12476
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3118
0
0
0
290
0
698
0
0
0
0
0
5744
0
0
0
0
0
5994
0
0
18
0
0
4336
1152
936
2992
0
0
880
14
0
0
0
0
0
7250
0
0
2120
0
0
0
0
3642
0
0
0
0
1216
3050
1428
0
0
20558
324
2292
1150
0
0
0
0
7808
0
0
0
0
0
0
0
554
0
134
56
0
0
0
1708
0
540
0
3012
0
776
0
0
0
0
0
0
0
348
0
0
0
0
0
0
0
0
0
0
0
24
0
0
0
1074
0
2182
0
1834
0
0
2694
0
0
0
1108
0
0
0
0
0
0
0
0
2252
2900
420
1012
0
0
0
0
0
0
132
0
0
0
0
0
3648
0
0
0
0
0
0
0
0
0
0
0
0
1100
0
0
0
0
0
0
0
0
1340
656
0
0
0
0
866
5256
0
2174
0
0
0
0
0
1464
1876
0
8272
10120
0
0
0
2080
792
128
0
0
0
0
0
162
0
0
522
2144
0
0
21432
0
0
746
1220
0
0
0
6944
192
872
0
0
0
0
0
15574
310
0
1040
0
0
0
0
0
0
0
0
0
0
0
0
0
360
0
0
-28570
0
492
0
0
0
1680
218
0
0
0
302
0
2040
4080
0
0
0
14880
0
0
0
432
0
2352
564
622
0
0
0
0
1540
2576
0
0
0
0
3324
0
0
1812
4200
0
0
0
0
0
0
0
1456
0
208
0
0
0
0
117134
0
2758
0
1004
0
0
0
0
0
118
0
0
0
5022
0
0
0
0
0
0
0
0
0
920
80
0
470
0
2000
0
-32
0
720
0
0
0
0
0
0
320
0
2082
0
0
0
194
0
0
0
3632
0
108
0
0
504
0
0
1856
664
0
0
0
1216
0
0
80
0
0
4360
402
0
0
0
-228
1378
0
0
0
1800
570
0
218
216
0
1214
0
806
0
0
0
0
0
0
0
24
2232
0
0
0
0
3586
0
5182
0
92
0
644
0
0
0
0
0
0
634
180
0
0
0
5364
1336
7752
0
0
0
0
3360
0
0
1854
100
0
0
1566
0
2610
42
682
306
1700
0
0
0
0
1328
1800
0
0
0
210
0
682
0
0
0
0
0
0
0
884
0
0
6840
978
0
0
0
0
0
0
536
0
28
68
0
0
0
0
678
116
200
5236
0
1302
0
0
11170
0
0
1116
0
0
0
0
0
4292
1546
136
5224
0
0
4214
3172
0
0
768
64
0
200
0
0
0
0
0
0
1186
0
0
14742
2030
0
0
4344
5506
0
0
0
5092
0
3436
140
0
232
1912
680
0
2076
1772
0
0
56
0
0
0
0
0
0
0
0
3154
732
0
0
0
0
0
0
76
0
1788
0
648
0
